type,bom_ref,license-id,group,author,name,version,purl,path,description,vcs-url,vcs-comment,website-url,website-comment,issue-tracker-url,issue-tracker-comment,distribution-url,distribution-comment,hash-alg,hash-value,author-email,deprecated-status,deprecation-reason,timestamp
library,sql-escaper@1.5.2,MIT,,https://github.com/mysqljs,sql-escaper,1.5.2,pkg:npm/sql-escaper@1.5.2,node_modules/sql-escaper,🛡️ Faster SQL escape and format for JavaScript (Node.js~ Bun~ and Deno).,git+https://github.com/mysqljs/sql-escaper.git,"as detected from PackageJson property ""repository.url""",https://github.com/mysqljs/sql-escaper#readme,"as detected from PackageJson property ""homepage""",https://github.com/mysqljs/sql-escaper/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/sql-escaper/-/sql-escaper-1.5.2.tgz,"as detected from npm-ls property ""resolved""",,,,active,Active in npm registry,2026-09-14T01:15:37.495Z
library,openapi-backend@5.20.1,MIT,,Viljami Kuosmanen,openapi-backend,5.20.1,pkg:npm/openapi-backend@5.20.1,node_modules/openapi-backend,Build~ Validate~ Route~ Authenticate and Mock using OpenAPI definitions. Framework-agnostic,git+https://github.com/openapistack/openapi-backend.git,"as detected from PackageJson property ""repository.url""",https://openapistack.co,"as detected from PackageJson property ""homepage""",https://github.com/openapistack/openapi-backend/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/openapi-backend/-/openapi-backend-5.20.1.tgz,"as detected from npm-ls property ""resolved""",,,viljami@viljami.io,active,Active in npm registry,2026-09-15T17:16:28.670Z
library,openapi-backend@5.20.1|@apidevtools/json-schema-ref-parser@11.9.3,MIT,@apidevtools,James Messinger,json-schema-ref-parser,11.9.3,pkg:npm/%40apidevtools/json-schema-ref-parser@11.9.3,node_modules/openapi-backend/node_modules/@apidevtools/json-schema-ref-parser,Parse~ Resolve~ and Dereference JSON Schema $ref pointers,git+https://github.com/APIDevTools/json-schema-ref-parser.git,"as detected from PackageJson property ""repository.url""",https://apitools.dev/json-schema-ref-parser/,"as detected from PackageJson property ""homepage""",https://github.com/APIDevTools/json-schema-ref-parser/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@apidevtools/json-schema-ref-parser/-/json-schema-ref-parser-11.9.3.tgz,"as detected from npm-ls property ""resolved""",,,,active,Active in npm registry,2026-09-06T02:39:03.172Z
library,@jsdevtools/ono@7.1.3,MIT,@jsdevtools,James Messinger,ono,7.1.3,pkg:npm/%40jsdevtools/ono@7.1.3?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2FJS-DevTools%2Fono.git,node_modules/@jsdevtools/ono,Throw better errors.,git+https://github.com/JS-DevTools/ono.git,"as detected from PackageJson property ""repository.url""",https://jstools.dev/ono,"as detected from PackageJson property ""homepage""",https://github.com/JS-DevTools/ono/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2026-01-24T16:03:01.717Z
library,@types/json-schema@7.0.15,MIT,@types,,json-schema,7.0.15,pkg:npm/%40types/json-schema@7.0.15?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2FDefinitelyTyped%2FDefinitelyTyped.git#types/json-schema,node_modules/@types/json-schema,TypeScript definitions for json-schema,git+https://github.com/DefinitelyTyped/DefinitelyTyped.git#types/json-schema,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/json-schema,"as detected from PackageJson property ""homepage""",https://github.com/DefinitelyTyped/DefinitelyTyped/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-08-03T07:05:47.377Z
library,js-yaml@4.3.2,MIT,,Vladimir Zapparov,js-yaml,4.3.2,pkg:npm/js-yaml@4.3.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fnodeca%2Fjs-yaml.git,node_modules/js-yaml,YAML 1.2 parser and serializer,git+https://github.com/nodeca/js-yaml.git,"as detected from PackageJson property ""repository.url""",https://github.com/nodeca/js-yaml#readme,"as detected from PackageJson property ""homepage""",https://github.com/nodeca/js-yaml/issues,"as detected from PackageJson property ""bugs.url""",,,,,dervus.grim@gmail.com,active,Active in npm registry,2026-09-13T00:15:39.520Z
library,bath-es5@3.0.3,MIT,,bouzuya,bath-es5,3.0.3,pkg:npm/bath-es5@3.0.3,node_modules/bath-es5,A simple path template engine,git+https://github.com/anttiviljami/bath-es5.git,"as detected from PackageJson property ""repository.url""",https://github.com/anttiviljami/bath-es5#readme,"as detected from PackageJson property ""homepage""",https://github.com/bouzuya/bath/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/bath-es5/-/bath-es5-3.0.3.tgz,"as detected from npm-ls property ""resolved""",,,m@bouzuya.net,active,Active in npm registry,2022-04-11T17:10:32.932Z
library,cookie@1.1.1,MIT,,Roman Shtylman,cookie,1.1.1,pkg:npm/cookie@1.1.1,node_modules/cookie,HTTP server cookie parsing and serialization,git+https://github.com/jshttp/cookie.git,"as detected from PackageJson property ""repository.url""",https://github.com/jshttp/cookie#readme,"as detected from PackageJson property ""homepage""",https://github.com/jshttp/cookie/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/cookie/-/cookie-1.1.1.tgz,"as detected from npm-ls property ""resolved""",,,shtylman@gmail.com,active,Active in npm registry,2026-06-30T22:15:14.284Z
library,dereference-json-schema@0.2.3,MIT,,Viljami Kuosmanen,dereference-json-schema,0.2.3,pkg:npm/dereference-json-schema@0.2.3,node_modules/dereference-json-schema,Dereference $ref pointers in JSONSchema or OpenAPI documents.,git+https://github.com/anttiviljami/dereference-json-schema.git,"as detected from PackageJson property ""repository.url""",https://github.com/anttiviljami/dereference-json-schema#readme,"as detected from PackageJson property ""homepage""",https://github.com/anttiviljami/dereference-json-schema/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/dereference-json-schema/-/dereference-json-schema-0.2.3.tgz,"as detected from npm-ls property ""resolved""",,,viljami@viljami.io,active,Active in npm registry,2026-07-25T07:47:45.517Z
library,mock-json-schema@1.1.2,MIT,,Viljami Kuosmanen,mock-json-schema,1.1.2,pkg:npm/mock-json-schema@1.1.2,node_modules/mock-json-schema,Simple utility to mock example objects based on JSON schema definitions,git+https://github.com/anttiviljami/mock-json-schema.git,"as detected from PackageJson property ""repository.url""",https://github.com/anttiviljami/mock-json-schema,"as detected from PackageJson property ""homepage""",https://github.com/anttiviljami/mock-json-schema/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/mock-json-schema/-/mock-json-schema-1.1.2.tgz,"as detected from npm-ls property ""resolved""",,,viljami@avoinsorsa.fi,active,Active in npm registry,2026-09-15T16:58:33.523Z
library,openapi-schema-validator@12.1.3,MIT,,Joseph Spencer,openapi-schema-validator,12.1.3,pkg:npm/openapi-schema-validator@12.1.3#master,node_modules/openapi-schema-validator,A validator for OpenAPI documents.,git+https://github.com/kogosoftwarellc/open-api.git#master,"as detected from PackageJson property ""repository.url""",https://github.com/kogosoftwarellc/open-api/tree/master/packages/openapi-schema-validator#readme,"as detected from PackageJson property ""homepage""",https://github.com/kogosoftwarellc/open-api/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/openapi-schema-validator/-/openapi-schema-validator-12.1.3.tgz,"as detected from npm-ls property ""resolved""",,,,active,Active in npm registry,2023-05-24T22:26:41.190Z
library,openapi-schema-validator@12.1.3|ajv-formats@2.1.1,MIT,,Evgeny Poberezkin,ajv-formats,2.1.1,pkg:npm/ajv-formats@2.1.1,node_modules/openapi-schema-validator/node_modules/ajv-formats,Format validation for Ajv v7+,git+https://github.com/ajv-validator/ajv-formats.git,"as detected from PackageJson property ""repository.url""",https://github.com/ajv-validator/ajv-formats#readme,"as detected from PackageJson property ""homepage""",https://github.com/ajv-validator/ajv-formats/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/ajv-formats/-/ajv-formats-2.1.1.tgz,"as detected from npm-ls property ""resolved""",,,,active,Active in npm registry,2024-03-30T11:30:26.893Z
library,lodash.merge@4.6.2,MIT,,John-David Dalton,lodash.merge,4.6.2,pkg:npm/lodash.merge@4.6.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Flodash%2Flodash.git,node_modules/lodash.merge,The Lodash method `_.merge` exported as a module.,git+https://github.com/lodash/lodash.git,"as detected from PackageJson property ""repository.url""",https://lodash.com/,"as detected from PackageJson property ""homepage""",https://github.com/lodash/lodash/issues,"as detected from PackageJson property ""bugs.url""",,,,,john.david.dalton@gmail.com,active,Active in npm registry,2023-06-22T16:32:54.853Z
library,openapi-types@12.1.3,MIT,,Joseph Spencer,openapi-types,12.1.3,pkg:npm/openapi-types@12.1.3?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fkogosoftwarellc%2Fopen-api.git#master,node_modules/openapi-types,Types for OpenAPI documents.,git+https://github.com/kogosoftwarellc/open-api.git#master,"as detected from PackageJson property ""repository.url""",https://github.com/kogosoftwarellc/open-api/tree/master/packages/openapi-types#readme,"as detected from PackageJson property ""homepage""",https://github.com/kogosoftwarellc/open-api/issues?utf8=%E2%9C%93&q=is%3Aissue+is%3Aopen+label%3Aopenapi-types,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2023-05-24T22:26:38.944Z
library,qs@6.16.0,BSD-3-Clause,,,qs,6.16.0,pkg:npm/qs@6.16.0,node_modules/qs,A querystring parser that supports nesting and arrays~ with a depth limit,git+https://github.com/ljharb/qs.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/qs,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/qs/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/qs/-/qs-6.16.0.tgz,"as detected from npm-ls property ""resolved""",,,,active,Active in npm registry,2026-08-29T23:50:15.913Z
library,es-define-property@1.0.1,MIT,,Jordan Harband,es-define-property,1.0.1,pkg:npm/es-define-property@1.0.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fljharb%2Fes-define-property.git,node_modules/es-define-property,`Object.defineProperty`~ but not IE 8's broken one.,git+https://github.com/ljharb/es-define-property.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/es-define-property#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/es-define-property/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-06T18:16:02.393Z
library,side-channel@1.1.1,MIT,,Jordan Harband,side-channel,1.1.1,pkg:npm/side-channel@1.1.1,node_modules/side-channel,Store information about any JS value in a side channel. Uses WeakMap if available.,git+https://github.com/ljharb/side-channel.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/side-channel#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/side-channel/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/side-channel/-/side-channel-1.1.1.tgz,"as detected from npm-ls property ""resolved""",,,ljharb@gmail.com,active,Active in npm registry,2026-06-08T20:34:47.176Z
library,object-inspect@1.13.4,MIT,,James Halliday,object-inspect,1.13.4,pkg:npm/object-inspect@1.13.4?vcs_url=git%3A%2F%2Fgithub.com%2Finspect-js%2Fobject-inspect.git,node_modules/object-inspect,string representations of objects in node and the browser,git://github.com/inspect-js/object-inspect.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/object-inspect,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/object-inspect/issues,"as detected from PackageJson property ""bugs.url""",,,,,mail@substack.net,active,Active in npm registry,2026-07-22T05:49:40.465Z
library,side-channel-list@1.0.1,MIT,,Jordan Harband,side-channel-list,1.0.1,pkg:npm/side-channel-list@1.0.1,node_modules/side-channel-list,Store information about any JS value in a side channel~ using a linked list,git+https://github.com/ljharb/side-channel-list.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/side-channel-list#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/side-channel-list/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/side-channel-list/-/side-channel-list-1.0.1.tgz,"as detected from npm-ls property ""resolved""",,,ljharb@gmail.com,active,Active in npm registry,2026-04-08T16:55:13.730Z
library,side-channel-map@1.0.1,MIT,,Jordan Harband,side-channel-map,1.0.1,pkg:npm/side-channel-map@1.0.1,node_modules/side-channel-map,Store information about any JS value in a side channel~ using a Map,git+https://github.com/ljharb/side-channel-map.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/side-channel-map#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/side-channel-map/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/side-channel-map/-/side-channel-map-1.0.1.tgz,"as detected from npm-ls property ""resolved""",,,ljharb@gmail.com,active,Active in npm registry,2024-12-11T04:53:19.134Z
library,call-bound@1.0.4,MIT,,Jordan Harband,call-bound,1.0.4,pkg:npm/call-bound@1.0.4?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fljharb%2Fcall-bound.git,node_modules/call-bound,Robust call-bound JavaScript intrinsics~ using `call-bind` and `get-intrinsic`.,git+https://github.com/ljharb/call-bound.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/call-bound#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/call-bound/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2025-03-03T17:50:03.694Z
library,side-channel-weakmap@1.0.2,MIT,,Jordan Harband,side-channel-weakmap,1.0.2,pkg:npm/side-channel-weakmap@1.0.2,node_modules/side-channel-weakmap,Store information about any JS value in a side channel. Uses WeakMap if available.,git+https://github.com/ljharb/side-channel-weakmap.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/side-channel-weakmap#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/side-channel-weakmap/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/side-channel-weakmap/-/side-channel-weakmap-1.0.2.tgz,"as detected from npm-ls property ""resolved""",,,ljharb@gmail.com,active,Active in npm registry,2024-12-11T05:39:11.658Z
library,redlock@v5.0.0-beta.2,MIT,,Mike Marcacci,redlock,v5.0.0-beta.2,pkg:npm/redlock@v5.0.0-beta.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fmike-marcacci%2Fnode-redlock.git,node_modules/redlock,A node.js redlock implementation for distributed redis locks,git+https://github.com/mike-marcacci/node-redlock.git,"as detected from PackageJson property ""repository.url""",https://github.com/mike-marcacci/node-redlock#readme,"as detected from PackageJson property ""homepage""",https://github.com/mike-marcacci/node-redlock/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2022-06-26T09:51:58.663Z
library,node-abort-controller@3.1.1,MIT,,Steve Faulkner,node-abort-controller,3.1.1,pkg:npm/node-abort-controller@3.1.1,node_modules/node-abort-controller,AbortController for Node based on EventEmitter,git+https://github.com/southpolesteve/node-abort-controller.git,"as detected from PackageJson property ""repository.url""",https://github.com/southpolesteve/node-abort-controller#readme,"as detected from PackageJson property ""homepage""",https://github.com/southpolesteve/node-abort-controller/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/node-abort-controller/-/node-abort-controller-3.1.1.tgz,"as detected from npm-ls property ""resolved""",,,southpolesteve@gmail.com,active,Active in npm registry,2023-01-26T15:10:43.645Z
library,ulidx@2.4.1,MIT,,Perry Mitchell,ulidx,2.4.1,pkg:npm/ulidx@2.4.1,node_modules/ulidx,ULID generator for NodeJS and the browser,git+https://github.com/perry-mitchell/ulidx.git,"as detected from PackageJson property ""repository.url""",https://github.com/perry-mitchell/ulidx#readme,"as detected from PackageJson property ""homepage""",https://github.com/perry-mitchell/ulidx/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/ulidx/-/ulidx-2.4.1.tgz,"as detected from npm-ls property ""resolved""",,,perry@perrymitchell.net,active,Active in npm registry,2024-08-25T18:44:04.176Z
library,layerr@3.0.0,MIT,,Perry Mitchell,layerr,3.0.0,pkg:npm/layerr@3.0.0,node_modules/layerr,Error wrapping utility for NodeJS and the browser,git+https://github.com/perry-mitchell/layerr.git,"as detected from PackageJson property ""repository.url""",https://github.com/perry-mitchell/layerr#readme,"as detected from PackageJson property ""homepage""",https://github.com/perry-mitchell/layerr/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/layerr/-/layerr-3.0.0.tgz,"as detected from npm-ls property ""resolved""",,,perry@perrymitchell.net,active,Active in npm registry,2024-04-22T08:48:51.403Z
library,uuid4@2.0.3,ISC,,Michael J. Ryan,uuid4,2.0.3,pkg:npm/uuid4@2.0.3,node_modules/uuid4,Node UUID v4 Generator,git+https://github.com/tracker1/node-uuid4.git,"as detected from PackageJson property ""repository.url""",https://github.com/tracker1/node-uuid4,"as detected from PackageJson property ""homepage""",https://github.com/tracker1/node-uuid4/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/uuid4/-/uuid4-2.0.3.tgz,"as detected from npm-ls property ""resolved""",,,tracker1@gmail.com,active,Active in npm registry,2022-08-07T03:50:36.000Z
library,yaml@1.10.3,ISC,,Eemeli Aro,yaml,1.10.3,pkg:npm/yaml@1.10.3,node_modules/yaml,JavaScript parser and stringifier for YAML,git+https://github.com/eemeli/yaml.git,"as detected from PackageJson property ""repository.url""",https://eemeli.org/yaml/v1/,"as detected from PackageJson property ""homepage""",https://github.com/eemeli/yaml/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/yaml/-/yaml-1.10.3.tgz,"as detected from npm-ls property ""resolved""",,,eemeli@gmail.com,active,Active in npm registry,2026-09-11T23:20:32.134Z
library,@mojaloop/central-services-stream@11.10.0,Apache-2.0,@mojaloop,ModusBox,central-services-stream,11.10.0,pkg:npm/%40mojaloop/central-services-stream@11.10.0,node_modules/@mojaloop/central-services-stream,Streaming library code for central services.,git+https://github.com/mojaloop/central-services-stream.git,"as detected from PackageJson property ""repository.url""",https://github.com/mojaloop/central-services-stream#readme,"as detected from PackageJson property ""homepage""",https://github.com/mojaloop/central-services-stream/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@mojaloop/central-services-stream/-/central-services-stream-11.10.0.tgz,"as detected from npm-ls property ""resolved""",,,,active,Active in npm registry,2026-09-11T17:01:32.050Z
library,events@3.3.0,MIT,,Irakli Gozalishvili,events,3.3.0,pkg:npm/events@3.3.0,node_modules/events,Node's event emitter for all engines.,git://github.com/Gozala/events.git,"as detected from PackageJson property ""repository.url""",https://github.com/Gozala/events#readme,"as detected from PackageJson property ""homepage""",http://github.com/Gozala/events/issues/,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/events/-/events-3.3.0.tgz,"as detected from npm-ls property ""resolved""",,,rfobic@gmail.com,active,Active in npm registry,2023-07-12T19:04:56.658Z
library,node-rdkafka@v3.6.1,MIT,,,node-rdkafka,v3.6.1,pkg:npm/node-rdkafka@v3.6.1?vcs_url=git%2Bssh%3A%2F%2Fgit%40github.com%2FBlizzard%2Fnode-rdkafka.git,node_modules/node-rdkafka,Node.js bindings for librdkafka,git+ssh://git@github.com/Blizzard/node-rdkafka.git,"as detected from PackageJson property ""repository.url""",https://github.com/Blizzard/node-rdkafka#readme,"as detected from PackageJson property ""homepage""",https://github.com/Blizzard/node-rdkafka/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-12-03T19:23:16.936Z
library,@mojaloop/database-lib@11.3.10,Apache-2.0,@mojaloop,,database-lib,11.3.10,pkg:npm/%40mojaloop/database-lib@11.3.10,node_modules/@mojaloop/database-lib,Shared database code for central services,git+https://github.com/mojaloop/database-lib.git,"as detected from PackageJson property ""repository.url""",https://github.com/mojaloop/database-lib#readme,"as detected from PackageJson property ""homepage""",https://github.com/mojaloop/database-lib/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@mojaloop/database-lib/-/database-lib-11.3.10.tgz,"as detected from npm-ls property ""resolved""",,,,active,Active in npm registry,2026-07-10T17:21:51.374Z
library,@mojaloop/database-lib@11.3.10|@mojaloop/central-services-error-handling@13.1.7,Apache-2.0,@mojaloop,ModusBox,central-services-error-handling,13.1.7,pkg:npm/%40mojaloop/central-services-error-handling@13.1.7,node_modules/@mojaloop/database-lib/node_modules/@mojaloop/central-services-error-handling,Hapi error handling module,git+https://github.com/mojaloop/central-services-error-handling.git,"as detected from PackageJson property ""repository.url""",https://github.com/mojaloop/central-services-error-handling#readme,"as detected from PackageJson property ""homepage""",https://github.com/mojaloop/central-services-error-handling/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@mojaloop/central-services-error-handling/-/central-services-error-handling-13.1.7.tgz,"as detected from npm-ls property ""resolved""",,,,active,Active in npm registry,2026-08-26T21:40:06.759Z
library,mysql@2.18.1,MIT,,Felix Geisendörfer,mysql,2.18.1,pkg:npm/mysql@2.18.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fmysqljs%2Fmysql.git,node_modules/mysql,A node.js driver for mysql. It is written in JavaScript~ does not require compiling~ and is 100% MIT licensed.,git+https://github.com/mysqljs/mysql.git,"as detected from PackageJson property ""repository.url""",https://github.com/mysqljs/mysql#readme,"as detected from PackageJson property ""homepage""",https://github.com/mysqljs/mysql/issues,"as detected from PackageJson property ""bugs.url""",,,,,felix@debuggable.com,active,Active in npm registry,2024-05-06T21:22:27.482Z
library,mysql@2.18.1|bignumber.js@9.0.0,MIT,,Michael Mclaughlin,bignumber.js,9.0.0,pkg:npm/bignumber.js@9.0.0,node_modules/mysql/node_modules/bignumber.js,A library for arbitrary-precision decimal and non-decimal arithmetic,git+https://github.com/MikeMcl/bignumber.js.git,"as detected from PackageJson property ""repository.url""",https://github.com/MikeMcl/bignumber.js#readme,"as detected from PackageJson property ""homepage""",https://github.com/MikeMcl/bignumber.js/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/bignumber.js/-/bignumber.js-9.0.0.tgz,"as detected from npm-ls property ""resolved""",,,M8ch88l@gmail.com,active,Active in npm registry,2026-07-05T15:16:46.110Z
library,mysql@2.18.1|safe-buffer@5.1.2,MIT,,Feross Aboukhadijeh,safe-buffer,5.1.2,pkg:npm/safe-buffer@5.1.2,node_modules/mysql/node_modules/safe-buffer,Safer Node.js Buffer API,git://github.com/feross/safe-buffer.git,"as detected from PackageJson property ""repository.url""",https://github.com/feross/safe-buffer,"as detected from PackageJson property ""homepage""",https://github.com/feross/safe-buffer/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.1.2.tgz,"as detected from npm-ls property ""resolved""",,,feross@feross.org,active,Active in npm registry,2023-07-10T23:16:22.564Z
library,@grpc/grpc-js@1.14.4,Apache-2.0,@grpc,Google Inc.,grpc-js,1.14.4,pkg:npm/%40grpc/grpc-js@1.14.4#master,node_modules/@grpc/grpc-js,gRPC Library for Node - pure JS implementation,git+https://github.com/grpc/grpc-node.git#master,"as detected from PackageJson property ""repository.url""",https://grpc.io/,"as detected from PackageJson property ""homepage""",https://github.com/grpc/grpc-node/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@grpc/grpc-js/-/grpc-js-1.14.4.tgz,"as detected from npm-ls property ""resolved""",,,,active,Active in npm registry,2026-05-20T17:23:22.255Z
library,@grpc/proto-loader@0.8.1,Apache-2.0,@grpc,Google Inc.,proto-loader,0.8.1,pkg:npm/%40grpc/proto-loader@0.8.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fgrpc%2Fgrpc-node.git,node_modules/@grpc/proto-loader,gRPC utility library for loading .proto files,git+https://github.com/grpc/grpc-node.git,"as detected from PackageJson property ""repository.url""",https://grpc.io/,"as detected from PackageJson property ""homepage""",https://github.com/grpc/grpc-node/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2026-05-07T22:16:48.364Z
library,@js-sdsl/ordered-map@4.4.2,MIT,@js-sdsl,ZLY201,ordered-map,4.4.2,pkg:npm/%40js-sdsl/ordered-map@4.4.2,node_modules/@js-sdsl/ordered-map,javascript standard data structure library which benchmark against C++ STL,git+https://github.com/js-sdsl/js-sdsl.git,"as detected from PackageJson property ""repository.url""",https://js-sdsl.org,"as detected from PackageJson property ""homepage""",https://github.com/js-sdsl/js-sdsl/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@js-sdsl/ordered-map/-/ordered-map-4.4.2.tgz,"as detected from npm-ls property ""resolved""",,,951711127@qq.com,active,Active in npm registry,2023-07-21T13:31:10.848Z
library,lodash.camelcase@4.3.0,MIT,,John-David Dalton,lodash.camelcase,4.3.0,pkg:npm/lodash.camelcase@4.3.0,node_modules/lodash.camelcase,The lodash method `_.camelCase` exported as a module.,git+https://github.com/lodash/lodash.git,"as detected from PackageJson property ""repository.url""",https://lodash.com/,"as detected from PackageJson property ""homepage""",https://github.com/lodash/lodash/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/lodash.camelcase/-/lodash.camelcase-4.3.0.tgz,"as detected from npm-ls property ""resolved""",,,john.david.dalton@gmail.com,active,Active in npm registry,2022-06-19T13:33:53.122Z
library,protobufjs@8.6.6,BSD-3-Clause,,Daniel Wirtz,protobufjs,8.6.6,pkg:npm/protobufjs@8.6.6?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fprotobufjs%2Fprotobuf.js.git,node_modules/protobufjs,Protocol Buffers for JavaScript & TypeScript.,git+https://github.com/protobufjs/protobuf.js.git,"as detected from PackageJson property ""repository.url""",https://github.com/protobufjs/protobuf.js#readme,"as detected from PackageJson property ""homepage""",https://github.com/protobufjs/protobuf.js/issues,"as detected from PackageJson property ""bugs.url""",,,,,dcode+protobufjs@dcode.io,active,Active in npm registry,2026-08-27T10:15:37.712Z
library,yargs@17.7.3,MIT,,,yargs,17.7.3,pkg:npm/yargs@17.7.3?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fyargs%2Fyargs.git,node_modules/yargs,yargs the modern~ pirate-themed~ successor to optimist.,git+https://github.com/yargs/yargs.git,"as detected from PackageJson property ""repository.url""",https://yargs.js.org/,"as detected from PackageJson property ""homepage""",https://github.com/yargs/yargs/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2026-07-26T04:07:48.820Z
library,brototype@0.0.6,MIT,,Randy Hunt,brototype,0.0.6,pkg:npm/brototype@0.0.6,node_modules/brototype,Bro~ do you even Javascript?,git+https://github.com/letsgetrandy/brototype.git,"as detected from PackageJson property ""repository.url""",http://brototypejs.com,"as detected from PackageJson property ""homepage""",https://github.com/letsgetrandy/brototype/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/brototype/-/brototype-0.0.6.tgz,"as detected from npm-ls property ""resolved""",,,,active,Active in npm registry,2022-06-13T05:08:57.353Z
library,error-callsites@2.0.4,MIT,,Thomas Watson Steen,error-callsites,2.0.4,pkg:npm/error-callsites@2.0.4,node_modules/error-callsites,Extract callsite objects from Error objects,git+https://github.com/watson/error-callsites.git,"as detected from PackageJson property ""repository.url""",https://github.com/watson/error-callsites#readme,"as detected from PackageJson property ""homepage""",https://github.com/watson/error-callsites/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/error-callsites/-/error-callsites-2.0.4.tgz,"as detected from npm-ls property ""resolved""",,,w@tson.dk,active,Active in npm registry,2022-06-17T08:15:14.511Z
